type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
PAYMENT,12187.27,C569664590,29516.11,17328.84,M1505651172,0.0,0.0,0
CASH_IN,160462.87,C403822318,3521189.12,3681651.99,C1556653245,1043514.72,883051.85,0
PAYMENT,10795.23,C1746209261,147935.81,137140.58,M991329822,0.0,0.0,0
PAYMENT,20417.95,C1414060616,738653.05,718235.1,M1154403686,0.0,0.0,0
CASH_OUT,222960.11,C1555569473,228575.0,5614.89,C1457609812,0.0,222960.11,0
CASH_IN,274021.43,C2105360715,615061.82,889083.26,C361022312,1726135.63,1542683.28,0
PAYMENT,9176.54,C58510647,523.0,0.0,M874035817,0.0,0.0,0
PAYMENT,8189.88,C817111321,145198.0,137008.12,M212294572,0.0,0.0,0
PAYMENT,1944.0,C1935344377,0.0,0.0,M170882614,0.0,0.0,0
CASH_IN,20586.8,C1858190515,20271.0,40857.8,C281619645,432983.91,1268274.79,0
CASH_OUT,341744.24,C935288175,183698.0,0.0,C527460234,199754.0,541498.24,0
CASH_IN,194121.0,C392786562,3515357.15,3709478.15,C787593204,1434168.34,1240047.34,0
CASH_IN,10172.1,C1478557967,7486.0,17658.1,C1389405694,1284331.39,1738350.23,0
CASH_IN,275303.94,C1538606386,93.0,275396.94,C1869400026,1083922.53,487057.33,0
PAYMENT,11994.28,C79241079,55012.0,43017.72,M1521960841,0.0,0.0,0
PAYMENT,8689.93,C712639882,6009.0,0.0,M187752949,0.0,0.0,0
PAYMENT,5134.7,C170106909,341.0,0.0,M1255109302,0.0,0.0,0
CASH_OUT,81540.57,C1479307665,0.0,0.0,C1826745100,851030.68,932571.25,0
CASH_IN,249579.67,C963037159,124427.0,374006.67,C1331028012,182518.99,0.0,0
PAYMENT,20337.89,C1879078767,51644.0,31306.11,M1572037620,0.0,0.0,0
PAYMENT,11663.75,C751996036,53879.0,42215.25,M1405399209,0.0,0.0,0
CASH_OUT,317570.03,C652632496,0.0,0.0,C1118750465,1300187.77,1617757.8,0
CASH_OUT,533593.19,C718363862,0.0,0.0,C2058711491,2442056.81,2975650.0,0
TRANSFER,1430070.37,C840386973,1146.0,0.0,C1828887233,1621857.77,3051928.14,0
PAYMENT,5750.12,C1311347687,525216.29,519466.17,M1870066318,0.0,0.0,0
CASH_OUT,44411.58,C2135983545,61560.0,17148.42,C1140368802,260908.88,305320.45,0
CASH_IN,223278.55,C592116270,247141.69,470420.24,C997165123,1063669.13,161298.01,0
PAYMENT,13340.2,C396227821,21134.0,7793.8,M435405545,0.0,0.0,0
PAYMENT,26289.49,C2018416220,0.0,0.0,M1898410174,0.0,0.0,0
TRANSFER,548306.23,C943285144,0.0,0.0,C10701625,1170419.06,1718725.28,0
CASH_IN,485255.78,C835914278,190249.0,675504.78,C1924259657,81956.38,0.0,0
PAYMENT,13661.47,C458115647,6979.0,0.0,M1503730584,0.0,0.0,0
CASH_OUT,162565.83,C846395142,884.0,0.0,C1501460927,315064.74,477630.58,0
CASH_OUT,291373.91,C1468999296,0.0,0.0,C1533710845,1492114.52,1783488.43,0
PAYMENT,11376.5,C1721096982,95464.03,84087.53,M1478820435,0.0,0.0,0
TRANSFER,584545.03,C1697224999,174066.65,0.0,C1538264524,3066135.22,3650680.25,0
CASH_OUT,120709.09,C1051711475,0.0,0.0,C973251338,1169717.74,1290426.83,0
CASH_IN,192979.22,C761675493,4669066.79,4862046.01,C1753822960,831172.25,638193.03,0
PAYMENT,16549.5,C828278849,47985.0,31435.5,M104599874,0.0,0.0,0
CASH_OUT,58870.15,C196240681,11358.0,0.0,C1997670639,681010.27,739880.42,0
CASH_IN,75102.16,C1814712289,21556.0,96658.16,C281796497,0.0,0.0,0
PAYMENT,6190.85,C241200810,29356.2,23165.35,M1826178636,0.0,0.0,0
CASH_IN,628719.07,C2022689531,2726760.74,3355479.81,C1359044626,1484768.73,16518.36,0
PAYMENT,2180.03,C1219203404,50958.0,48777.97,M861094953,0.0,0.0,0
PAYMENT,5832.08,C290275458,72458.47,66626.39,M430611854,0.0,0.0,0
PAYMENT,10409.64,C1638958082,251192.42,240782.78,M1693774501,0.0,0.0,0
PAYMENT,1308.9,C229459216,0.0,0.0,M1119091199,0.0,0.0,0
CASH_OUT,496019.6,C1112225169,0.0,0.0,C919521436,579839.65,1075859.24,0
CASH_IN,132282.01,C377161843,192357.0,324639.01,C2052765713,0.0,0.0,0
PAYMENT,1037.71,C808661125,0.0,0.0,M1912787686,0.0,0.0,0
CASH_IN,329747.06,C649928688,2312984.66,2642731.71,C1343737090,336928.7,7181.64,0
PAYMENT,35825.1,C1603072872,16116.85,0.0,M1394869053,0.0,0.0,0
CASH_OUT,55591.93,C1478125621,0.0,0.0,C2046899599,237885.12,293477.05,0
CASH_OUT,30397.94,C1267566037,218.0,0.0,C782432613,2018213.27,2926055.38,0
PAYMENT,17597.77,C1749621208,0.0,0.0,M1566597295,0.0,0.0,0
CASH_OUT,31939.54,C1497268098,1921.0,0.0,C277563316,0.0,31939.54,0
TRANSFER,614166.71,C332949806,16343.0,0.0,C753074984,299247.6,963855.59,0
PAYMENT,8114.31,C1612297182,134898.87,126784.56,M300671608,0.0,0.0,0
PAYMENT,11563.96,C1515731609,30426.0,18862.04,M97900187,0.0,0.0,0
CASH_OUT,226419.01,C319240831,0.0,0.0,C1268190258,321734.27,878691.66,0
CASH_IN,37770.66,C1517268409,11799.0,49569.66,C1326473647,0.0,0.0,0
PAYMENT,24150.62,C601793580,0.0,0.0,M909251803,0.0,0.0,0
PAYMENT,17373.02,C1820011984,9536.0,0.0,M1170987921,0.0,0.0,0
CASH_OUT,269866.63,C1004645690,0.0,0.0,C323287038,2058343.75,3172857.18,0
CASH_IN,75725.13,C551291025,9180470.84,9256195.97,C2033955666,238447.56,241836.85,0
PAYMENT,29636.83,C1090864365,1409.0,0.0,M165222064,0.0,0.0,0
CASH_IN,59101.56,C641655288,17000000.0,17000000.0,C1210129556,12100000.0,11900000.0,0
CASH_OUT,177038.18,C1008778403,0.0,0.0,C300230838,1644726.48,1930290.88,0
PAYMENT,13219.01,C246097241,1430.0,0.0,M814697234,0.0,0.0,0
CASH_OUT,300746.44,C1437516894,19782.0,0.0,C1651924497,4818047.62,5273214.71,0
CASH_OUT,10002.43,C108165568,0.0,0.0,C531014066,1426083.26,1436085.69,0
CASH_OUT,22030.55,C789456799,36342.0,14311.45,C473721285,0.0,31361.3,0
CASH_OUT,285015.97,C54438895,15654.0,0.0,C2003747638,0.0,285015.97,0
CASH_OUT,129432.3,C377423795,0.0,0.0,C1411544406,1452310.18,1581742.48,0
CASH_OUT,280740.43,C119194680,35838.0,0.0,C1543659240,67561.57,348302.0,0
PAYMENT,11675.46,C230067817,155107.0,143431.54,M155881857,0.0,0.0,0
CASH_IN,134256.9,C1296851124,671750.08,806006.97,C1256392652,6501434.68,6367177.78,0
CASH_OUT,271806.69,C716863107,140998.96,0.0,C992713622,306674.67,672128.12,0
PAYMENT,11815.91,C315256351,19815.0,7999.09,M1870133144,0.0,0.0,0
CASH_OUT,107601.64,C1999956523,176389.0,68787.36,C1768641212,12400000.0,12500000.0,0
CASH_OUT,10957.33,C491127458,0.0,0.0,C1929796056,49792.0,213113.21,0
PAYMENT,2225.82,C485195718,0.0,0.0,M1022533533,0.0,0.0,0
TRANSFER,1352361.77,C1768869875,0.0,0.0,C219543946,2642543.99,3827150.92,0
CASH_IN,160938.43,C104907438,18100000.0,18300000.0,C769696711,4711706.38,4550767.96,0
PAYMENT,5668.42,C1552153488,1146.0,0.0,M1424630182,0.0,0.0,0
CASH_OUT,157360.49,C198205478,2083.0,0.0,C1114198467,0.0,157360.49,0
TRANSFER,700827.35,C1056043805,22561.0,0.0,C2089843564,422183.24,1123010.59,0
CASH_OUT,128688.31,C1953777424,3814.0,0.0,C1803953924,1341792.5,1470480.81,0
TRANSFER,1346354.98,C376237154,958086.82,0.0,C423090540,2953943.53,4399174.33,0
CASH_IN,71015.61,C1976729846,1419438.55,1490454.16,C1840453957,3744080.87,4003041.53,0
TRANSFER,1224946.4,C649572950,1789.0,0.0,C1705975246,91446.01,1316392.41,0
CASH_OUT,370202.45,C1644002007,0.0,0.0,C99275333,3177992.24,3548194.7,0
CASH_OUT,41653.95,C1550585601,49808.0,8154.05,C1195937175,0.0,41653.95,0
DEBIT,14613.17,C1372062827,12625.0,0.0,C436397609,424627.19,547456.35,0
TRANSFER,1504999.38,C734516629,0.0,0.0,C1579862569,12800000.0,14200000.0,0
PAYMENT,5402.87,C1376972081,117149.55,111746.68,M1385374484,0.0,0.0,0
PAYMENT,15055.25,C450376628,140698.0,125642.75,M598128067,0.0,0.0,0
CASH_OUT,59580.37,C9705165,5033.0,0.0,C308060467,582448.1,642028.46,0
CASH_OUT,21293.23,C2101573851,21084.0,0.0,C230230154,0.0,21293.23,0
CASH_OUT,228720.06,C1645113501,12034.0,0.0,C1256713172,50134.0,551259.92,0
TRANSFER,243939.47,C50070545,0.0,0.0,C977268895,1390873.88,1634813.35,0
CASH_IN,233848.16,C5609855,5755729.01,5989577.17,C690603087,506613.28,272765.12,0
CASH_OUT,178974.21,C1298190975,81223.0,0.0,C1040114855,0.0,178974.21,0
CASH_OUT,271449.21,C233163328,0.0,0.0,C639862924,365252.33,975383.56,0
DEBIT,7188.72,C70466143,0.0,0.0,C2053839771,826090.52,833279.24,0
PAYMENT,1452.76,C1105600400,0.0,0.0,M1065242304,0.0,0.0,0
CASH_IN,336073.47,C462129070,115102.0,451175.47,C642592261,294684.2,0.0,0
PAYMENT,16294.15,C131840118,8386.6,0.0,M1630931438,0.0,0.0,0
CASH_IN,24874.72,C787029596,61027.0,85901.72,C1453010035,154978.71,130103.99,0
CASH_OUT,253313.52,C254908614,0.0,0.0,C1983184056,393099.92,646413.44,0
TRANSFER,445715.34,C560271289,0.0,0.0,C855085682,1219924.6,2378113.46,0
CASH_OUT,146352.8,C500853552,0.0,0.0,C1159315292,279952.89,426305.69,0
PAYMENT,1654.46,C147185911,520996.15,519341.69,M1422084069,0.0,0.0,0
PAYMENT,51.83,C1684378665,50171.0,50119.17,M1619513622,0.0,0.0,0
CASH_IN,139145.57,C901830879,309449.16,448594.73,C999578957,849720.31,710574.74,0
PAYMENT,8360.41,C1557813430,21576.0,13215.59,M1033269171,0.0,0.0,0
CASH_IN,186729.62,C469099602,10580.0,197309.62,C1763223963,885569.74,712972.45,0
CASH_OUT,298234.32,C1098055903,107982.0,0.0,C2067759674,634218.52,932452.83,0
PAYMENT,844.38,C1878942861,0.0,0.0,M1390464347,0.0,0.0,0
CASH_OUT,231235.08,C284840470,611212.17,379977.09,C460971859,998981.09,1230216.16,0
CASH_IN,553517.87,C1653422190,3091307.84,3644825.71,C861455119,2256805.91,1703288.04,0
CASH_OUT,69155.11,C788232101,39.0,0.0,C1234551068,392973.09,519498.85,0
CASH_OUT,91937.5,C151807018,27726.14,0.0,C749252588,9407655.29,9499592.79,0
CASH_IN,404814.8,C1099532389,1410326.42,1815141.22,C1310399769,439601.68,34786.88,0
CASH_IN,252212.68,C1540282799,1070694.81,1322907.49,C524617900,13300000.0,13000000.0,0
CASH_OUT,110173.84,C442804109,0.0,0.0,C1068059528,594797.47,704971.31,0
PAYMENT,426.81,C2080851454,0.0,0.0,M1302717967,0.0,0.0,0
CASH_IN,65595.72,C1473499364,7772527.89,7838123.61,C2048615391,1777865.93,1712270.21,0
CASH_OUT,79921.56,C35539900,8448.0,0.0,C1472764194,659804.41,739725.96,0
CASH_OUT,184546.35,C1498640667,20719.0,0.0,C1684290330,162374.64,619394.77,0
CASH_IN,33678.79,C969556399,262120.0,295798.79,C1458635234,0.0,0.0,0
CASH_OUT,32032.19,C1079776365,0.0,0.0,C1135145478,1594954.13,1626986.32,0
PAYMENT,7921.97,C900975857,189162.89,181240.91,M1558717040,0.0,0.0,0
CASH_OUT,145998.13,C398526897,41889.0,0.0,C1267426398,1199155.48,1308084.13,0
CASH_OUT,90763.39,C1218624160,11206.0,0.0,C1562447523,0.0,90763.39,0
PAYMENT,16631.97,C896720595,0.0,0.0,M1681568322,0.0,0.0,0
CASH_IN,265616.79,C96731261,589.0,266205.79,C1268522634,464294.42,198677.63,0
CASH_IN,170960.83,C431981956,5724883.44,5895844.27,C1875310223,921843.57,323512.83,0
PAYMENT,7953.51,C825032845,6902.0,0.0,M1679137233,0.0,0.0,0
PAYMENT,6549.89,C1064616106,30713.0,24163.11,M565103029,0.0,0.0,0
PAYMENT,7816.68,C374666977,0.0,0.0,M1843572589,0.0,0.0,0
CASH_IN,86191.41,C1321506449,8173903.5,8260094.91,C1294404213,495090.85,408899.44,0
CASH_OUT,220004.65,C465410397,0.0,0.0,C1415599102,308028.79,528033.45,0
CASH_IN,280948.3,C1396405902,858464.0,1139412.3,C495623424,135522.14,0.0,0
PAYMENT,2070.09,C1152652020,486404.25,484334.16,M1370728942,0.0,0.0,0
CASH_IN,51702.69,C1695421169,877.0,52579.69,C175667668,0.0,0.0,0
CASH_OUT,61217.8,C2014114790,0.0,0.0,C2091086284,381763.77,442981.57,0
CASH_OUT,283610.58,C1383359498,0.0,0.0,C309167705,4022896.33,4494082.49,0
CASH_OUT,96029.7,C1567759217,0.0,0.0,C271365023,1129608.92,1525744.37,0
CASH_OUT,396500.62,C1563758823,40050.0,0.0,C1914141385,0.0,396500.62,0
PAYMENT,10534.17,C2103653965,16957.24,6423.07,M303834093,0.0,0.0,0
CASH_OUT,345643.36,C481371491,7588.5,0.0,C903028779,1052126.95,1397770.31,0
CASH_OUT,194979.8,C1078783144,0.0,0.0,C21016869,426317.47,621297.26,0
CASH_OUT,358239.94,C680105895,1301698.04,943458.1,C1276319779,410151.22,233780.87,0
CASH_IN,387763.55,C658486951,5912196.36,6299959.91,C1262169546,755464.11,367700.56,0
CASH_IN,15718.51,C211220228,8939713.79,8955432.3,C577132280,77519.76,61801.25,0
CASH_OUT,203412.13,C2036610014,0.0,0.0,C257229326,6717285.85,6920697.99,0
CASH_IN,263493.64,C1882211386,1939210.92,2202704.56,C1423125072,7724058.95,7460565.31,0
PAYMENT,10053.26,C665679925,228541.13,218487.87,M1770052857,0.0,0.0,0
PAYMENT,31.85,C905187558,188298.49,188266.64,M1028195804,0.0,0.0,0
PAYMENT,21837.75,C590873069,975981.25,954143.5,M1894373698,0.0,0.0,0
PAYMENT,5366.47,C1028421271,0.0,0.0,M1258730958,0.0,0.0,0
PAYMENT,3075.85,C1289846984,60847.0,57771.15,M28199397,0.0,0.0,0
CASH_OUT,175144.0,C48273863,0.0,0.0,C1885991197,758577.77,933721.77,0
TRANSFER,130174.28,C441182801,10133.0,0.0,C303806070,118895.91,376057.95,0
CASH_IN,77611.13,C701508258,1210100.26,1287711.39,C899455803,745004.02,1101277.75,0
CASH_IN,105727.39,C568433545,10181.0,115908.39,C1383963902,3239022.16,3133294.77,0
PAYMENT,11775.98,C960724596,0.0,0.0,M612847543,0.0,0.0,0
PAYMENT,6752.65,C660645268,99216.6,92463.94,M66050572,0.0,0.0,0
PAYMENT,7935.74,C901528474,545330.88,537395.14,M1129113836,0.0,0.0,0
PAYMENT,2382.45,C486658373,0.0,0.0,M1500456579,0.0,0.0,0
CASH_IN,119734.91,C993248969,103425.39,223160.3,C656361304,0.0,0.0,0
CASH_IN,189681.5,C1899763951,3553298.88,3742980.38,C847961365,514470.3,338394.48,0
TRANSFER,343691.16,C1147370128,12436.0,0.0,C715819458,451784.94,926737.45,0
PAYMENT,2008.94,C1955097991,192.85,0.0,M1290617723,0.0,0.0,0
PAYMENT,11899.62,C1839986099,0.0,0.0,M1905838430,0.0,0.0,0
PAYMENT,7317.08,C518349800,0.0,0.0,M363182489,0.0,0.0,0
CASH_OUT,22577.28,C1515295929,0.0,0.0,C1514000450,733253.25,755830.52,0
CASH_IN,313493.65,C1159219536,5552706.23,5866199.88,C2081595126,1588980.74,1275487.09,0
PAYMENT,368.4,C430911591,1638073.03,1637704.63,M1710812544,0.0,0.0,0
PAYMENT,20641.33,C1981419434,0.0,0.0,M390343317,0.0,0.0,0
PAYMENT,28346.17,C192033188,161416.0,133069.83,M183677152,0.0,0.0,0
CASH_IN,73447.65,C1308172143,18000000.0,18100000.0,C463981805,8469237.48,8395789.83,0
PAYMENT,2235.08,C833929124,0.0,0.0,M1923048636,0.0,0.0,0
PAYMENT,6046.59,C444939680,0.0,0.0,M2118518458,0.0,0.0,0
CASH_OUT,44523.64,C1436573371,5868.0,0.0,C425662328,720635.81,765159.45,0
PAYMENT,19182.48,C114799362,85318.18,66135.7,M1838405750,0.0,0.0,0
TRANSFER,477468.11,C366874421,0.0,0.0,C1522245593,1695722.58,2173190.69,0
CASH_OUT,149688.62,C764232738,254407.0,104718.38,C1812298245,1803859.42,1888191.03,0
PAYMENT,15566.41,C723148919,0.0,0.0,M364147419,0.0,0.0,0
PAYMENT,8416.36,C1337983149,33725.76,25309.41,M606959055,0.0,0.0,0
TRANSFER,1197028.58,C1588509293,0.0,0.0,C1726185100,1958641.14,3155669.72,0
PAYMENT,14705.55,C215028821,249889.41,235183.86,M400071738,0.0,0.0,0
CASH_OUT,473590.97,C475226913,0.0,0.0,C1757877803,1178932.98,2325850.99,0
CASH_IN,185387.17,C1960082477,1838534.17,2023921.34,C894315519,435402.79,250015.62,0
CASH_OUT,147242.82,C1290293093,42054.0,0.0,C1245478626,1995974.78,2584890.05,0
CASH_OUT,456534.69,C313014389,22951.0,0.0,C1636194813,0.0,456534.69,0
CASH_OUT,14350.6,C217871031,30461.0,16110.4,C1375916822,0.0,14350.6,0
CASH_IN,38210.48,C2147040658,709811.0,748021.48,C1188667392,5091.0,0.0,0
PAYMENT,3098.09,C1499126538,0.0,0.0,M1216633609,0.0,0.0,0
CASH_OUT,394374.35,C1667349476,0.0,0.0,C1302931951,4705847.71,5100222.05,0
CASH_IN,3605.71,C1924250345,204803.0,208408.71,C2100561785,90158.65,86552.93,0
CASH_OUT,451216.05,C355333832,0.0,0.0,C1773752145,6879602.96,7330819.01,0
CASH_OUT,148270.42,C1443546773,0.0,0.0,C106155415,4385620.02,4533890.45,0
CASH_OUT,49905.8,C618598115,0.0,0.0,C1161550941,108123.38,299709.15,0
CASH_OUT,111592.18,C2006774053,24743.0,0.0,C2104268498,527876.04,639468.22,0
PAYMENT,35482.05,C1562821287,0.0,0.0,M1798149552,0.0,0.0,0
CASH_OUT,289453.84,C2033876547,0.0,0.0,C1950352552,394270.96,683724.79,0
PAYMENT,21726.88,C757546372,4035.26,0.0,M1083620267,0.0,0.0,0
CASH_IN,259188.96,C1018806421,19900000.0,20100000.0,C894275666,676292.38,417103.41,0
CASH_IN,193197.4,C252290865,15800000.0,16000000.0,C41833309,931171.91,1183441.17,0
TRANSFER,1505278.72,C861811471,0.0,0.0,C824899696,4353162.39,5858441.11,0
PAYMENT,1115.22,C98258006,0.0,0.0,M1656687556,0.0,0.0,0
PAYMENT,5848.63,C462061706,0.0,0.0,M1932409476,0.0,0.0,0
TRANSFER,4878.6,C1478193829,81158.0,76279.4,C1210315704,0.0,197750.5,0
CASH_OUT,431676.79,C875926795,69.0,0.0,C308972743,4290280.98,4721957.77,0
CASH_IN,198137.96,C1935003877,557345.97,755483.93,C1883340818,330025.13,187849.43,0
CASH_IN,25253.34,C1904860128,3002291.67,3027545.01,C460247313,402329.94,514391.4,0
CASH_OUT,292018.99,C1354767470,7.0,0.0,C854139074,1795309.89,3045602.36,0
CASH_OUT,13909.5,C1817130324,5954.05,0.0,C1645284135,23250.03,37159.54,0
CASH_IN,204746.21,C702788009,28376.0,233122.21,C213512923,105128.89,0.0,0
PAYMENT,7843.75,C1794437297,177590.54,169746.79,M1101289027,0.0,0.0,0
CASH_IN,101692.97,C1015006598,9662949.22,9764642.19,C1599536811,123858.05,22165.08,0
TRANSFER,743108.63,C976429751,1179722.2,436613.57,C1632014213,123220.78,866329.41,0
PAYMENT,7958.87,C811144697,96292.48,88333.61,M863005630,0.0,0.0,0
CASH_OUT,379347.8,C2107979080,124070.16,0.0,C1211363948,884857.36,1717081.62,0
CASH_IN,183523.26,C2063994738,10838.0,194361.26,C1639933778,667076.01,426751.57,0
PAYMENT,10790.56,C862723714,29803.0,19012.44,M1562661077,0.0,0.0,0
CASH_OUT,277490.47,C2021911131,160203.0,0.0,C1260248083,0.0,354847.92,0
PAYMENT,11261.9,C1871705028,0.0,0.0,M135528763,0.0,0.0,0
CASH_IN,27564.13,C1052510058,10800000.0,10800000.0,C433134694,30200000.0,30200000.0,0
TRANSFER,155578.64,C1787980159,23599.0,0.0,C560211992,1327732.03,1483310.67,0
CASH_OUT,88099.27,C1257851952,0.0,0.0,C1288198891,436176.65,989910.68,0
CASH_OUT,9936.97,C1005157349,60050.0,50113.03,C985368474,0.0,9936.97,0
CASH_OUT,337861.5,C1433625322,1294222.21,956360.71,C1028574311,9974574.08,11600000.0,0
PAYMENT,8749.7,C1611300071,2067188.74,2058439.04,M1543194481,0.0,0.0,0
CASH_IN,135936.96,C306492651,1028281.78,1164218.74,C280401892,188394.67,52457.71,0
CASH_OUT,409852.02,C1171723661,0.0,0.0,C35263828,411997.35,0.0,0
CASH_OUT,902.32,C153294488,0.0,0.0,C1240760303,5844606.79,5924376.79,0
PAYMENT,24520.34,C1468679409,106678.53,82158.19,M1520239558,0.0,0.0,0
PAYMENT,22460.66,C1744450995,0.0,0.0,M1739401559,0.0,0.0,0
PAYMENT,5709.14,C1145595851,351.0,0.0,M431078827,0.0,0.0,0
CASH_IN,116484.44,C1113316374,871100.44,987584.88,C1161015652,500324.99,531882.57,0
CASH_IN,114807.67,C2014499255,87893.12,202700.79,C1915592303,247526.85,132719.18,0
CASH_IN,280448.29,C30585469,342100.29,622548.58,C1080707081,307620.5,27172.21,0
PAYMENT,15122.4,C1211989524,1582.0,0.0,M269256261,0.0,0.0,0
CASH_IN,50006.49,C160606736,159351.85,209358.33,C1019670582,12200000.0,12200000.0,0
CASH_IN,39414.32,C964660409,6267734.41,6307148.73,C1925003318,377839.4,338425.07,0
CASH_OUT,66984.61,C26590877,12215.0,0.0,C2075084503,512895.0,457648.61,0
CASH_OUT,103084.51,C709260936,10253.0,0.0,C367771917,0.0,103084.51,0
PAYMENT,4712.3,C953944927,13337.0,8624.7,M278794369,0.0,0.0,0
PAYMENT,9816.59,C1596294885,0.0,0.0,M1196812612,0.0,0.0,0
CASH_IN,56158.33,C1736729650,1903170.29,1959328.62,C1099915107,573272.7,2212014.36,0
CASH_OUT,477230.01,C1834933646,0.0,0.0,C2113748097,641681.6,1409734.26,0
CASH_OUT,43463.01,C1868651872,30179.0,0.0,C1636931561,42612.62,86075.63,0
PAYMENT,12090.06,C734738197,515230.0,503139.94,M119436367,0.0,0.0,0
PAYMENT,7576.63,C1664170911,200267.0,192690.37,M273865548,0.0,0.0,0
CASH_OUT,102400.8,C449169764,0.0,0.0,C1388076801,228346.19,330746.99,0
CASH_OUT,347739.41,C910716427,0.0,0.0,C2028021349,8485498.4,8742422.9,0
CASH_OUT,56105.44,C537548584,479.0,0.0,C1286888894,1635308.6,1691414.04,0
PAYMENT,4099.65,C890225397,29885.12,25785.47,M374885453,0.0,0.0,0
CASH_OUT,51329.69,C1785770272,0.0,0.0,C566877726,119276.46,170606.15,0
CASH_OUT,282227.02,C757061673,20866.0,0.0,C320661599,0.0,282227.02,0
CASH_OUT,241888.36,C1743979763,0.0,0.0,C1267159812,6334421.02,7246708.77,0
PAYMENT,11361.66,C2027706668,102629.0,91267.34,M157054626,0.0,0.0,0
PAYMENT,4153.4,C2146693408,0.0,0.0,M1841047077,0.0,0.0,0
CASH_OUT,86096.69,C1709317467,272870.11,186773.41,C276171084,0.0,86096.69,0
PAYMENT,8837.56,C749315618,0.0,0.0,M471414202,0.0,0.0,0
CASH_IN,216244.81,C611281161,194.0,216438.81,C1200612373,6645386.33,6173187.02,0
PAYMENT,5063.28,C1753102551,0.0,0.0,M1872526444,0.0,0.0,0
CASH_OUT,101035.14,C569081126,62574.0,0.0,C354729462,598351.0,440882.6,0
CASH_OUT,135256.28,C1051144675,35997.64,0.0,C918386354,786365.98,921622.26,0
PAYMENT,6691.79,C805216080,50259.0,43567.21,M1482682871,0.0,0.0,0
PAYMENT,778.28,C505476392,0.0,0.0,M778693595,0.0,0.0,0
CASH_OUT,30854.36,C1007203875,0.0,0.0,C2784912,223371.19,62483.92,0
PAYMENT,13701.45,C4528784,30955.0,17253.55,M758087621,0.0,0.0,0
PAYMENT,3973.35,C676512025,3018.0,0.0,M636870733,0.0,0.0,0
PAYMENT,332.43,C21943053,18286.0,17953.57,M1251150395,0.0,0.0,0
CASH_IN,81610.1,C1090319938,60868.0,142478.1,C1948471365,6214162.27,6079269.5,0
CASH_IN,309443.95,C1810137642,106932.0,416375.95,C1123313084,1412217.15,1324917.77,0
CASH_OUT,419246.81,C907368125,0.0,0.0,C501839748,986011.87,1405258.68,0
CASH_IN,42199.33,C739094794,2802489.62,2844688.95,C314245922,7423325.3,7381125.97,0
TRANSFER,251613.14,C1763839921,0.0,0.0,C1574197224,1043617.94,1295231.08,0
CASH_IN,112433.78,C1770071015,51304.0,163737.78,C807259822,2508.0,0.0,0
CASH_IN,119433.29,C1131010409,2896951.22,3016384.51,C1067209571,320717.85,311630.09,0
TRANSFER,647292.18,C1393056864,1026414.39,379122.21,C1816201398,714056.42,1361348.59,0
PAYMENT,12841.02,C186951081,0.0,0.0,M1215049931,0.0,0.0,0
CASH_OUT,85398.53,C1453742288,0.0,0.0,C305934,190492.84,1464624.42,0
CASH_OUT,114241.13,C554109440,158729.0,44487.87,C823915446,2819.0,504742.46,0
PAYMENT,11078.5,C1154626701,0.0,0.0,M709099728,0.0,0.0,0
CASH_OUT,299598.78,C1031930170,0.0,0.0,C1891129615,385739.58,685338.36,0
PAYMENT,25786.28,C1846903044,849767.22,823980.93,M1583586040,0.0,0.0,0
CASH_OUT,381712.17,C878663932,0.0,0.0,C42620659,8334609.02,8716321.19,0
CASH_OUT,377717.23,C1667265095,73337.0,0.0,C509608701,0.0,377717.23,0
CASH_OUT,201281.53,C804119165,214.0,0.0,C125044251,67034.7,268316.23,0
PAYMENT,12706.69,C477353803,11428.0,0.0,M1877721084,0.0,0.0,0
CASH_IN,50406.32,C751214916,61366.0,111772.32,C1793325972,6094087.94,6043681.61,0
PAYMENT,6112.53,C1852580684,7995.97,1883.44,M1697573382,0.0,0.0,0
CASH_OUT,468448.59,C657316410,21420.0,0.0,C368608264,1699713.48,2168162.07,0
PAYMENT,4085.44,C1331942967,0.0,0.0,M2026640380,0.0,0.0,0
CASH_OUT,196517.23,C151799066,477787.26,281270.03,C58010916,4831809.37,5028326.61,0
CASH_OUT,69933.9,C2085541477,11237.0,0.0,C1563367704,0.0,69933.9,0
CASH_OUT,309872.21,C76705086,23344.0,0.0,C124855175,0.0,309872.21,0
CASH_IN,147151.42,C71587071,9384343.6,9531495.03,C1986049402,759710.42,612558.99,0
CASH_OUT,240747.63,C1831133258,10896.0,0.0,C183823425,167959.88,408707.51,0
CASH_IN,79444.91,C189389751,72313.0,151757.91,C1147349111,1229354.81,1149909.9,0
CASH_OUT,52879.98,C142768828,90108.0,37228.02,C2022643588,0.0,52879.98,0
CASH_IN,333624.17,C1216084759,3683238.56,4016862.74,C1289493889,4649511.56,4315887.39,0
CASH_IN,419944.34,C683242835,18700000.0,19100000.0,C2085432393,4514308.16,4094363.82,0
CASH_OUT,47580.78,C771008505,29804.0,0.0,C886088157,974171.53,1021752.31,0
TRANSFER,1204052.36,C83873467,48857.0,0.0,C953280601,202666.39,1406718.75,0
